"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"mid","irelia","riven","0.3976",249
"mid","irelia","mordekaiser","0.4076",211
"mid","irelia","cho'gath","0.4611",193
"mid","irelia","kled","0.4035",171
"mid","irelia","nunu&willump","0.5148",169
"mid","irelia","wukong","0.4217",166
"mid","irelia","aurelionsol","0.4444",162
"mid","irelia","zac","0.4539",141
"mid","irelia","camille","0.4836",122
"mid","irelia","sion","0.4646",99
"jungle","evelynn","leesin","0.5011",6091
"jungle","evelynn","rumble","0.5453",2672
"jungle","evelynn","elise","0.4865",2372
"jungle","evelynn","kindred","0.5158",2307
"jungle","evelynn","diana","0.5176",2270
"jungle","evelynn","morgana","0.5093",2215
"jungle","evelynn","shaco","0.4900",2051
"jungle","evelynn","viego","0.5416",2044
"jungle","evelynn","nidalee","0.5614",1986
"jungle","evelynn","kayn","0.5005",1966
"jungle","evelynn","xinzhao","0.4740",1709
"jungle","evelynn","nocturne","0.5192",1508
"jungle","evelynn","graves","0.5459",1350
"jungle","evelynn","masteryi","0.5425",1329
"jungle","evelynn","ekko","0.5174",1266
"jungle","evelynn","kha'zix","0.5164",1187
"jungle","evelynn","zac","0.4705",1050
"jungle","evelynn","nunu&willump","0.5251",977
"jungle","evelynn","warwick","0.4986",698
"jungle","evelynn","fiddlesticks","0.5015",662
"jungle","evelynn","poppy","0.4855",657
"jungle","evelynn","rek'sai","0.4862",617
"jungle","evelynn","rammus","0.4891",552
"jungle","evelynn","jarvaniv","0.5298",521
"jungle","evelynn","udyr","0.5117",512
"jungle","evelynn","hecarim","0.5490",490
"jungle","evelynn","volibear","0.5367",449
"jungle","evelynn","karthus","0.4875",439
"jungle","evelynn","vi","0.4861",432
"jungle","evelynn","sejuani","0.5157",382
"jungle","evelynn","olaf","0.4957",347
"jungle","evelynn","amumu","0.5396",341
"jungle","evelynn","lillia","0.5749",327
"jungle","evelynn","gragas","0.4800",325
"jungle","evelynn","taliyah","0.5135",296
"jungle","evelynn","shyvana","0.5603",282
"jungle","evelynn","gwen","0.5221",249
"jungle","evelynn","trundle","0.4914",232
"jungle","evelynn","rengar","0.4929",211
"jungle","evelynn","jax","0.5684",190
"jungle","evelynn","wukong","0.5526",152
"jungle","evelynn","ivern","0.5403",124
"bot","ezreal","kai'sa","0.4707",92034
"bot","ezreal","jinx","0.4861",47216
"bot","ezreal","samira","0.4740",45330
"bot","ezreal","jhin","0.4555",35593
"bot","ezreal","caitlyn","0.4767",31061
"bot","ezreal","vayne","0.4582",28789
"bot","ezreal","tristana","0.4689",23742
"bot","ezreal","ashe","0.4736",18357
"bot","ezreal","varus","0.4801",15389
"bot","ezreal","missfortune","0.4829",14064
"bot","ezreal","lucian","0.4972",13969
"bot","ezreal","sivir","0.4485",12620
"bot","ezreal","aphelios","0.5276",5788
"bot","ezreal","kog'maw","0.4941",5260
"bot","ezreal","xayah","0.5030",5155
"bot","ezreal","kalista","0.4649",4156
"bot","ezreal","twitch","0.4427",3745
"bot","ezreal","senna","0.4868",3720
"bot","ezreal","draven","0.4902",3376
"bot","ezreal","yasuo","0.4659",2814
"bot","ezreal","swain","0.4272",2444
"bot","ezreal","tahmkench","0.4787",1312
"top","illaoi","sett","0.4960",1631
"top","illaoi","aatrox","0.5191",1362
"top","illaoi","sylas","0.5474",1191
"top","illaoi","renekton","0.5337",965
"top","illaoi","shen","0.4940",921
"top","illaoi","mordekaiser","0.4188",905
"top","illaoi","darius","0.4957",813
"top","illaoi","irelia","0.4872",745
"top","illaoi","malphite","0.4840",719
"top","illaoi","ornn","0.4850",666
"top","illaoi","garen","0.4810",580
"top","illaoi","akali","0.5113",577
"top","illaoi","leesin","0.4881",506
"top","illaoi","volibear","0.5171",497
"top","illaoi","gwen","0.4615",494
"top","illaoi","jax","0.5321",483
"top","illaoi","gnar","0.4890",454
"top","illaoi","fiora","0.4828",435
"top","illaoi","vayne","0.4495",416
"top","illaoi","nasus","0.4888",403
"top","illaoi","riven","0.4961",381
"top","illaoi","jayce","0.5027",372
"top","illaoi","kayle","0.4408",338
"top","illaoi","vladimir","0.4825",315
"top","illaoi","teemo","0.4319",301
"top","illaoi","urgot","0.5382",288
"top","illaoi","rumble","0.5490",286
"top","illaoi","camille","0.5181",276
"top","illaoi","sion","0.4444",261
"top","illaoi","lucian","0.4240",250
"top","illaoi","gangplank","0.5851",241
"top","illaoi","wukong","0.4851",235
"top","illaoi","tryndamere","0.3982",226
"top","illaoi","kennen","0.4460",213
"top","illaoi","kled","0.4762",210
"top","illaoi","poppy","0.4873",197
"top","illaoi","warwick","0.4751",181
"top","illaoi","yasuo","0.4916",179
"top","illaoi","rengar","0.4727",165
"top","illaoi","viego","0.5283",159
"top","illaoi","zac","0.5000",148
"top","illaoi","ryze","0.4966",145
"top","illaoi","cho'gath","0.5070",142
"top","illaoi","maokai","0.5038",131
"top","illaoi","yorick","0.3810",126
"top","illaoi","dr.mundo","0.4640",125
"top","illaoi","quinn","0.4915",118
"top","illaoi","trundle","0.4737",114
"top","illaoi","heimerdinger","0.3694",111
"top","illaoi","yone","0.4673",107
"top","illaoi","nocturne","0.4356",101
"top","illaoi","kalista","0.4947",95
"top","illaoi","singed","0.5542",83
"top","illaoi","pantheon","0.6111",72
